%	pa1+1
口	Kou3+3,kou3+524,kou5+3,luo2+1
古	Gu3+57,gu3+241
句	Ju4+3,gou1+2,ju2+1,ju4+73
另	ling4+31
叨	dao1+12,dao5+5,tao1+1
叩	kou4+13
只	zhi1+23,zhi3+33
叫	jiao4+61
召	Shao4+3,zhao4+24
叭	ba1+5,ba5+8
叮	ding1+20
可	Ke3+13,ke3+405,ke4+2
台	Tai1+3,Tai2+107,tai1+3,tai2+280
叱	chi4+13
史	Shi3+35,shi3+114
右	You4+5,you4+64
叵	po3+4
叶	Ye4+21,xie2+2,ye4+149
号	Hao4+17,hao2+10,hao4+225,hao5+4
司	Si1+20,si1+183,si5+4
叹	tan4+42
叻	le4+3
叼	diao1+1
叽	ji1+13,ji5+1
吁	xu1+11,yu4+5
吃	chi1+194
各	Ge4+5,ge3+1,ge4+68
吅	song4+1,xuan1+1
吆	yao1+5
合	He2+34,ge3+3,he2+459,he5+2
吉	Ji2+69,ji2+123
吊	diao4+88
吋	cun4+1
同	Tong2+24,tong2+312,tong4+4,tong5+5
名	Ming2+13,ming2+362
后	Hou4+28,hou4+345
吏	Li4+1,li4+15
吐	Tu3+10,tu3+40,tu4+10
向	Xiang4+6,xiang4+153
吒	zha1+1,zha4+2,zha5+2
吓	he4+5,xia4+15
吔	ye1+1
吕	Lu:3+17,lu:3+5
吖	a1+5
吗	ma2+1,ma3+4,ma5+2
君	Jun1+6,jun1+69
吜	chou3+1
吝	lin4+9
吞	Tun1+1,tun1+43
吟	yin2+21
吠	fei4+9
吡	Bi3+1,bi3+8
吣	qin4+3
吥	bu4+2
否	fou3+19,pi3+2
吧	ba1+23,ba5+5,bia1+1
吨	dun1+19
吩	fen1+6
吪	e2+1
含	Han2+3,han2+55
听	ting1+134,ting4+1,ting5+1,yin3+1
吭	hang2+2,keng1+7
吮	shun3+4
启	Qi3+10,qi3+39
吰	hong2+1
吱	zhi1+5,zi1+5
吲	yin3+3
吴	Wu2+63,wu2+4
吵	chao1+1,chao3+13,chao5+1
吸	xi1+104
吹	chui1+66
吻	wen3+19
吼	hou3+8
吽	hong1+2,hou3+1,ou1+1
吾	Wu2+3,wu2+22,wu5+1
呀	Ya1+1,ya1+3,ya5+2
呃	e4+3
呆	dai1+31
呇	qi3+1
呈	Cheng2+2,cheng2+16
呉	Wu2+1
告	gao4+123,gao5+1
呋	fu1+3
呎	chi3+1
呏	sheng1+1
呐	na4+6,na5+1
呑	tun1+1
呒	fu3+2,m2+3,wu3+1
呓	yi4+4
呔	tai1+2
呕	ou3+8,ou4+1
呖	li4+1
呗	bai4+2,bei5+2
员	Yuan2+4,yuan2+287
呙	Guo1+1,wai1+1
呛	qiang1+3,qiang4+3
呜	wu1+9
呝	e4+1
呠	pen1+1
呡	wen3+1
呢	ne5+4,ni2+17
呣	m2+1,m4+1
呤	ling2+1,ling4+5
呦	you1+4
呧	di3+1
周	Zhou1+76,zhou1+105
呫	tie4+8,zhan1+3
呬	xi4+1
呯	ping2+1
呰	zi3+1
呱	gu1+1,gua1+8,gua5+2
呲	ci1+2,zi1+2
味	Wei4+1,wei4+124,wei5+1
呴	xu1+1
呵	a1+1,he1+17
呶	nao2+3,nu3+1
呷	ga1+2,xia1+1
呸	pei1+1
呺	xiao1+1
呻	shen1+3
呼	Hu1+15,hu1+99,hu5+6
命	ming4+226
呿	qu1+1
咀	ju3+8,zui3+1
咁	gan1+1
咂	za1+3
咄	duo1+11
咅	pou3+1
咆	pao2+3
咇	bi4+1
咈	fu2+1
咋	za3+5,za5+1,ze2+1,zha1+1,zha4+2
和	He2+41,he2+275,he4+8,hu2+2,huo2+3,huo4+4,huo5+6
咍	hai1+1
咎	jiu4+12
咏	Yong3+2,yong3+6
咐	fu4+3
咑	da1+2
咒	zhou4+14
咔	ka1+2,ka3+4
咕	gu1+16,gu5+6
咖	Ka1+2,ga1+2,ka1+29
咗	zuo3+1
咙	long2+2
咚	Dong1+1,dong1+6,dong5+1
咛	ning2+2
咝	si1+3
咠	qi4+1
咡	er4+1
咢	e4+1
咣	guang1+2
咤	zha4+3
咥	die2+1,xi4+1
咦	yi2+1
咧	lie1+7,lie3+5,lie5+1
咨	Zi1+2,zi1+6
咩	mie1+2
咪	mi1+8,mi5+1
咫	zhi3+4
咬	Yao3+3,yao3+40
咭	ji1+3
咮	zhou4+1
咯	ge1+8,lo5+1,luo4+3
咱	za2+2,zan2+7,zan5+2
咳	hai1+1,ke2+9
咴	hui1+1
咸	Xian2+18,xian2+24
咹	e4+1
咺	xuan3+1
咻	xiu1+5
咽	yan1+13,yan4+10,ye4+5
咾	lao3+2
咿	yi1+2
哀	Ai1+3,ai1+56
品	Pin3+6,pin3+229
哂	shen3+3
哄	hong1+14,hong3+11,hong4+5
哆	Duo1+3,duo1+3
哇	wa1+20,wa5+1
哈	Ha1+97,Ha3+1,ha1+115,ha3+14,ha4+1,ha5+2
哉	zai1+11
哋	di4+1
哌	pai4+4
响	Xiang3+2,xiang3+69
哎	ai1+5
哏	gen2+4,hen3+1
哐	kuang1+4
哑	ya1+1,ya3+30
哒	da1+8,da5+1
哓	xiao1+1
哔	bi4+6
哕	hui4+3,yue3+2
哗	hua1+8,hua2+12
哙	Kuai4+1,kuai4+1,wei4+1
哚	duo3+2
哜	ji4+1
哝	nong2+3,nong5+2
哞	mou1+1
哟	yo1+2,yo5+2
哢	long4+1
哤	mang2+1
哥	Ge1+27,ge1+82,ge5+1
哦	e2+2,o2+1,o4+1,o5+1
哧	chi1+5,chi5+3
哨	shao4+26,shao5+1
哩	li1+9,li3+2,li5+5
哪	Ne2+1,na3+22,na5+2,nei3+1
哫	zu2+1
哭	Ku1+1,ku1+42,ku5+1
哮	xiao4+7
哰	lao2+2
哱	bo1+2
哲	Zhe2+3,zhe2+22
哳	zha1+2
哺	bu1+1,bu3+14,bu4+2
哼	heng1+11
哽	geng3+4
哿	ge3+1
唁	yan4+9
唂	gu1+1
唃	gu1+1
唅	han1+2
唆	suo1+6,suo5+1
唇	chun2+40
唈	yi4+1
唉	ai1+5,ai4+1
唊	jia2+1
唎	li4+1,li5+1
唏	xi1+3
唐	Tang2+78,tang2+17
唑	zuo4+15
唔	wu2+2
唛	mai4+2
唝	Gong4+1,hong3+1
唞	dou3+1
唠	lao2+3,lao4+2,lao5+2
唡	liang3+1
唢	suo3+2
唣	zao4+3
唤	huan4+14,huan5+1
唧	Ji1+1,ji1+18,ji5+7
唪	feng3+1
唫	jin4+1,yin2+1
唬	hu3+4,hu5+2
售	shou4+42
唯	Wei2+1,wei2+30,wei3+3
唰	shua1+1
唱	Chang4+1,chang4+79
唲	er2+1
唳	li4+2
唵	an3+2
唶	jie4+1
唷	yo1+2,yo5+1
唹	yu2+1
唻	lai4+1
唼	sha3+1
唾	tuo4+12
唿	hu1+4
啀	ai2+1
啁	zhou1+2
啃	ken3+5
啄	zhuo2+51
啅	zhao4+1
商	Shang1+43,shang1+181
啉	lin2+6
啊	a1+3,a2+1,a3+1,a4+1,a5+1
啍	tun1+1
啎	wu3+1
啐	cui4+1
啕	tao2+4
啖	dan4+4
啜	chuo4+3
啡	fei1+30
啤	pi2+21
啥	sha2+6
啦	la1+27,la5+4
啧	ze2+7
啪	pa1+13
啫	zhe3+3
啬	se4+3
啭	zhuan4+2
啮	nie4+10
啯	guo1+1
啰	luo1+11,luo5+2
啱	yan1+1
啲	di1+1
啴	chan3+4,tan1+3
啵	bo1+4,bo5+2
啶	ding4+11
啷	lang1+9
啸	Xiao4+2,xiao4+6
啺	tang2+1
啻	chi4+4
啼	ti2+13
啽	an2+1
啾	jiu1+4
喀	Ka1+26,ka1+26
喁	yong2+3
喂	wei2+1,wei4+11
喃	nan2+11
善	Shan4+3,shan4+129
喆	Zhe2+1
喇	La3+5,la1+2,la2+1,la3+23,la4+2,la5+1
喈	jie1+1
喉	hou2+97
喊	han3+19
喋	die2+7
喌	zhou1+1
喏	nuo4+2,re3+2
喑	yin1+3
喓	yao1+1
喔	o1+1,wo5+1
喘	chuan3+22
喙	hui4+2
喜	Xi3+11,xi3+124
喝	he1+26,he4+15,he5+1
喟	kui4+2
喣	xu3+1
喤	huang2+1
喥	du4+1
喦	nie4+1
喧	Xuan1+1,xuan1+11
喨	liang4+2
喩	yu4+1
喭	yan4+1
單	dan1+1
喰	can1+1
喱	li2+4
喳	cha1+4,cha5+1,zha1+5
喵	miao1+4
営	ying2+1
喷	Pen1+2,pen1+56,pen4+2,pen5+2
喹	kui2+5
喺	xi3+1
喻	Yu4+2,yu4+24
喼	jie2+2
喽	lou2+8,lou5+1
喾	Ku4+1,ku4+1
喿	sao4+1
嗀	huo4+1
嗃	he4+1
嗄	a2+1,sha4+1
嗅	xiu4+3
嗈	yong1+1
嗉	su4+2
嗍	suo1+1
嗐	hai4+1
嗑	ke1+1,ke4+2
嗒	da1+2,da5+1,ta4+2
嗓	sang3+17
嗔	chen1+15
嗕	Ru4+1
嗖	sou1+5
嗙	pang3+1
嗛	qian4+1
嗜	shi4+15
嗝	ge2+5
嗟	jie1+2
嗡	weng1+11
嗣	Si4+2,si4+11
嗤	chi1+4
嗥	hao2+6
嗦	suo1+1,suo5+5
嗨	hai1+3
嗪	qin2+9
嗫	nie4+8
嗬	he1+1
嗯	en1+1,en4+1,en5+2
嗲	dia3+1
嗳	ai3+1,ai4+9
嗵	tong1+3
嗷	ao2+3
嗹	lian2+1
嗻	zhe4+1
嗽	sou4+1,sou5+1
嗾	sou3+1
嗿	tan3+1
嘀	di1+2,di2+2
嘁	qi1+2,qi5+1
嘂	jiao4+1
嘅	ge3+1
嘈	cao2+4
嘉	Jia1+41,jia1+20
嘌	piao1+1,piao4+6
嘎	Ga1+1,ga1+15,ga2+9
嘏	gu3+1,jia3+1
嘐	xiao1+1
嘒	hui4+1
嘘	xu1+11
嘚	de1+2,de4+1
嘛	ma2+1,ma5+8
嘞	lei5+1
嘟	du1+16
嘡	tang1+1
嘢	ye3+2
嘣	beng1+2
嘤	ying1+1
嘥	sai1+1
嘦	jiao4+1
嘧	mi4+5
嘫	ran2+1
嘬	chuai4+1,zuo1+1
嘭	peng1+1
嘱	zhu3+9
嘲	chao2+9,zhao1+2
嘴	zui3+261
嘶	si1+13
嘹	liao2+3
嘻	xi1+9
嘿	hei1+4
噀	xun4+1
噂	zun3+1
噇	chuang2+1
噌	ceng1+3,cheng1+1
噍	jiao4+3
噎	ye1+8
噏	xi1+2
噔	deng1+3
噗	Pu1+1,pu1+1
噘	jue1+2
噙	qin2+1
噛	nie4+1
噜	lu1+9,lu5+5
噞	yan3+1
噢	O1+1,o1+1
噤	jin4+4
器	qi4+440
噩	e4+6
噪	zao4+69
噫	yi1+1
噬	shi4+9
噭	jiao4+1
噱	jue2+1,xue2+1
噳	yu3+1
噶	Ga2+8,ga2+22
噷	hen4+1
噻	sai1+6
噼	pi1+3
嚃	ta4+1
嚄	huo4+1,o3+1
嚅	ru2+5
嚆	hao1+1
嚉	duo1+1
嚎	hao2+7
嚏	ti4+7
嚓	ca1+3,cha1+4
嚔	ti4+1
嚗	bo2+1
嚚	yin2+1
嚜	me5+1
嚝	hong1+1
嚞	zhe2+1
嚟	li4+1
嚣	xiao1+8
嚬	pin2+1
嚭	pi3+1
嚯	huo4+1
嚱	xi1+1
嚵	chan2+1,chan4+1
嚷	rang1+1,rang3+6,rang5+1
嚼	jiao2+14,jue2+1
囆	chai4+1
囊	Nang2+2,nang1+4,nang2+64,nang5+3
囍	xi3+1
囒	Lan2+1,lan2+2
囔	nang1+2,nang5+2
囖	luo5+1
囗	wei2+1
囘	hui2+1
囚	qiu2+12
四	Si4+48,si4+221
囝	jian3+2,nan1+1
回	Hui2+28,hui2+261,hui5+1
囟	xin4+3
因	Yin1+5,yin1+128
囡	nan1+4
团	Tuan2+3,tuan2+172
団	tuan2+1
囤	dun4+1,tun2+3
囥	kang4+1
囦	yuan1+1
囧	jiong3+1
囨	pian1+1
囫	hu2+4
囬	hui2+1
园	Yuan2+1,yuan2+105
囮	e2+1
囯	guo2+1
困	kun4+47
囱	chuang1+1,cong1+4
囲	wei2+1
図	tu2+1
围	Wei2+6,wei2+63
囵	lun2+4
囶	guo2+1
囷	qun1+1
囸	ri4+1
囹	ling2+6
固	Gu4+11,gu4+67
囻	guo2+1
国	Guo2+197,guo2+821
图	Tu2+27,tu2+212
囿	you4+2
圀	guo2+1
圂	hun4+1
圃	Pu3+2,pu3+8
圄	yu3+4
圆	Yuan2+3,yuan2+123
圈	Quan1+1,juan1+1,juan4+4,quan1+91,quan5+2
圉	yu3+7
圊	qing1+1
圌	chui2+1
圏	quan1+1
圐	ku1+2
圕	tuan1+1
圙	lu:e4+2
圛	yi4+1
圜	huan2+3,yuan2+1
圞	luan2+1
土	Tu3+43,tu3+234
圣	Sheng4+90,sheng4+96
圧	ya1+1
在	Zai4+3,zai4+191,zai5+8
圩	wei2+1,xu1+1
圪	ge1+2
圬	wu1+1
圭	Gui1+3,gui1+7
圮	pi3+2
圯	yi2+1
地	Di4+27,de5+14,di4+903,di5+1
圱	qian1+1,su2+1
圳	zhen4+7
圴	zhuo2+1
圹	kuang4+1
场	chang2+16,chang3+304,chang5+2
圻	qi2+4
圾	ji1+14
址	Zhi3+1,zhi3+37
坂	Ban3+2,ban3+6
坆	fen2+1,mei2+1
均	Jun1+1,jun1+60
坈	keng1+1
坊	Fang1+4,fang1+16,fang2+10,fang5+5
坋	ben4+3
坌	ben4+1
坍	tan1+5
坎	Kan3+14,kan3+27
坏	huai4+67
坐	Zuo4+1,zuo4+109
坑	Keng1+1,keng1+54,keng5+1
坒	bi4+1
坓	jing3+1
坕	jing1+1
块	kuai4+75
坚	Jian1+4,jian1+58
坛	tan2+39
坜	li4+3
坝	ba4+34
坞	wu4+7
坟	fen2+16
坠	zhui4+25
坡	Po1+5,po1+46
坤	Kun1+1,kun1+9
坦	Tan3+6,tan3+77,tan5+2
坨	tuo2+9
坩	gan1+2
坪	Ping2+2,ping2+28
坫	dian4+2
坭	ni2+1
坯	pi1+13
坰	jiong1+1
坱	yang3+1
坲	fo2+1
坳	ao4+3
坴	lu4+1
坷	ke1+1,ke3+5
坻	chi2+1,di3+3
坼	che4+1
垂	chui2+61
垃	la1+15
垄	long3+8
垅	long3+1
垆	lu2+1
垈	dai4+1
型	xing2+162
垌	dong4+1
垍	ji4+1
垒	Lei3+1,lei3+27
垓	Gai1+1,gai1+1
垔	yin1+1
垕	hou4+1
垖	dui1+1
垗	zhao4+1
垚	yao2+1
垛	duo3+3,duo4+1
垝	gui3+2
垞	cha2+1
垟	yang2+1
垠	yin2+4
垡	fa2+1
垢	gou4+21
垣	Yuan2+2,yuan2+22
垤	die2+1
垦	Ken3+4,ken3+8
垧	shang3+1
垩	e4+4
垫	Dian4+2,dian4+47
垭	ya1+2
垮	kua3+11
垯	da5+2
垱	dang4+1
垲	kai3+1
垴	nao3+1
垵	an3+1
垺	pou2+1
垾	han4+1
垿	xu4+1
埀	chui2+1
埂	geng3+4
埃	Ai1+63,ai1+31
埄	beng3+1,feng1+1
埆	que4+1
埇	Yong3+2,yong3+1
埈	jun4+1
埋	Mai2+1,mai2+24,man2+4
埌	lang4+1
城	Cheng2+28,cheng2+444
埏	shan1+1,yan2+1
埒	lie4+1
埔	Bu4+6,bu4+16,pu3+7
埕	cheng2+3
埗	bu4+2
埘	shi2+1
埙	xun1+1
埚	guo1+2
埛	jiong1+1
埝	nian4+1
域	Yu4+1,yu4+64
埠	bu4+10
埤	Pi2+2,pi2+5
埦	wan3+1
埧	ju4+1
埫	shang3+1,tang3+1
埭	dai4+1
埯	an3+1
埰	cai4+1
埲	beng3+2
埴	zhi2+1
埵	duo3+2
埶	yi4+1
埸	yi4+1
培	Pei2+5,bei4+1,pei2+36
基	Ji1+54,ji1+287
埼	Qi2+1,qi2+1
埽	sao4+1
堀	ku1+1
堂	Tang2+1,tang2+124,tang3+1,tang5+5
堃	kun1+1
堄	ni4+1
堆	Dui1+2,dui1+52,tui1+1
堇	jin3+4
堈	gang1+1
堉	yu4+1
堋	peng2+1
堌	gu4+1
堍	tu4+1
堎	ling2+1
堑	qian4+5
堕	duo4+8
堙	yin1+2
堞	die2+1
堠	hou4+1
堡	bao3+64,bu3+2,pu3+1,pu4+2
堤	Di2+1,di1+12,ti2+1
堧	ruan2+1
堨	e4+1
堪	Kan1+5,kan1+22
堭	huang2+1
堮	e4+1
堰	Yan4+1,yan4+13
堲	ji2+1
堳	mei2+1
堵	du3+22
堽	gang1+1
堿	jian3+1
塁	lei3+1
塂	jiang3+1
塄	leng2+1
塆	wan1+1
塈	ji4+1
塌	ta1+17,ta4+1,ta5+1
塍	cheng2+4
塑	su4+29
塓	mi4+1
塔	Ta3+51,ta3+165
塕	weng3+2
塘	Tang2+2,tang2+37
塙	que4+1
塝	bang4+1
塞	Sai1+18,Sai4+10,Se4+3,sai1+46,sai4+28,se4+49
塠	dui1+1
塡	tian2+1
塥	ge2+1
塩	yan2+1
填	tian2+31
塬	yuan2+2
塱	lang3+1
塽	shuang3+1
塾	shu2+4
墀	chi2+1
墁	man4+1
境	Jing4+1,jing4+98
墅	shu4+7
墈	kan4+1
墉	yong1+2
墐	jin3+1
墒	shang1+4
墓	mu4+39
増	zeng1+1
墙	Qiang2+1,qiang2+58
墝	qiao1+1
增	Zeng1+4,zeng1+72
墟	xu1+6
墦	fan2+1
墨	Mo4+33,mo4+53
墩	Dun1+1,dun1+18
墫	zun1+1
墬	di4+1
墰	tan2+1
墵	tan2+1
墺	ao4+1
壁	bi4+88
壅	yong1+3
壆	bo2+1
壊	huai4+1
壌	rang3+1
壎	xun1+1
壑	he4+17
壒	ai4+1
壔	dao3+1
壕	hao2+4
壖	ruan2+1
壜	tan2+1
壝	wei3+1
壡	rui4+1
壤	Rang3+2,rang3+14
士	Shi4+11,shi4+265,shi5+1
壬	ren2+8
壭	xx5+1
壮	Zhuang4+8,zhuang4+42
声	Sheng1+4,sheng1+278,sheng5+1
壱	yi1+1
売	mai4+1
壳	Qiao4+2,ke2+38,qiao4+20
壴	Zhu4+1,zhu4+1
壶	Hu2+2,hu2+34
壸	kun3+1
壹	yi1+3
壿	zun1+1
夀	shou4+1
夂	zhi3+1
处	Chu3+3,chu3+86,chu4+105,chu5+9
夅	jiang4+1,xiang2+1
夆	feng2+1
备	Bei4+2,bei4+119
変	bian4+1
夊	sui1+1
夌	ling2+1
复	Fu4+19,fu4+195
夏	Xia4+41,xia4+53
夓	xia4+1
夔	Kui2+2,kui2+3
夕	xi1+35
外	Wai4+29,wai4+402
夗	yuan4+1
夙	su4+12
多	Duo1+38,duo1+459
夜	Ye4+5,ye4+154
够	gou4+17
夣	meng4+1
夤	yin2+3
夥	huo3+9
大	Da4+550,da1+1,da2+2,da4+1227,dai4+6
天	Tian1+123,tian1+639
太	Tai4+100,tai4+166,tai5+4
夫	Fu1+8,fu1+225,fu2+1,fu5+34
夬	guai4+1
夭	yao1+8
央	Yang1+3,yang1+58
夯	ben4+2,hang1+14
失	shi1+240,shi5+2
头	Tou2+12,tou2+753,tou5+118
夶	bi3+1
夷	Yi2+4,yi2+36
夸	kua1+31
夹	Jia1+5,ga1+1,jia1+58,jia2+4,jia4+1
夺	duo2+40
夼	kuang3+7
夾	jia1+1
奁	lian2+6
奂	Huan4+1,huan4+2
奄	Yan3+1,yan1+1,yan3+6
奇	Qi2+7,ji1+11,qi2+158
奈	Nai4+8,nai4+27
奉	Feng4+13,feng4+47
奋	Fen4+2,fen4+35
奌	dian3+1
奎	Kui2+6,kui2+11
奏	zou4+40
契	Qi4+4,qi4+24
奓	chi3+1,she1+1,zha4+1
奔	Ben1+4,ben1+40,ben4+9
奕	Yi4+4,yi4+6
奖	Jiang3+7,jiang3+76
套	tao4+127,tao5+1
奘	zang4+2,zhuang3+1
奚	Xi1+4,xi1+3
奜	fei3+1
奠	Dian4+1,dian4+11
奡	ao4+1
奢	She1+1,she1+20
奣	weng3+1
奥	Ao4+99,ao4+47
奨	jiang3+1
奫	yun1+1
奬	jiang3+1
奭	Shi4+2,shi4+1
奰	bi4+1
女	Nu:3+12,nu:3+264,ru3+1
奴	Nu2+2,nu2+42
奶	nai3+90,nai5+6
奸	jian1+59
她	Ta1+1,ta1+3
好	Hao3+9,Hao4+1,hao1+1,hao3+229,hao4+53
妁	Shuo4+1,shuo4+2
如	Ru2+4,ru2+292,ru4+1
妃	Fei1+1,fei1+14
妄	wang4+33
妅	hong2+1
妆	zhuang1+28,zhuang5+1
妇	Fu4+5,fu4+68,fu5+8
妈	Ma1+2,ma1+40,ma5+2
妉	dan1+1
妊	ren4+7
妍	yan2+3
妏	wen4+1
妒	du4+8,du5+1
妓	ji4+17
妖	Yao1+1,yao1+31
妗	jin4+2
妙	Miao4+3,miao4+46
妚	pei1+1
妞	niu1+5,niu5+1
妣	bi3+2
妤	yu2+1
妥	Tuo3+6,tuo3+24
妨	fang2+10
妩	wu3+2
妪	yu4+2
妫	Gui1+2
妮	Ni1+3,ni1+10,ni2+2
妯	zhou2+2
妲	Da2+2
妳	ni3+1
妵	tou3+1
妸	e1+1
妹	mei4+47,mei5+3
妺	mo4+1
妻	qi1+39,qi4+1
妽	shen1+1
妾	qie4+9
姁	xu3+1
姄	min2+1
姅	ban4+1
姆	Mu3+4,mu3+93
姊	Zi3+1,zi3+12
始	Shi3+7,shi3+53
姐	jie3+28,jie5+9
姑	gu1+44,gu5+2
姒	Si4+2,si4+3
姓	xing4+26
委	Wei3+45,wei1+2,wei3+83
姗	shan1+6
姘	pin1+5
姚	Yao2+8,yao2+5
姜	Jiang1+8,jiang1+16
姝	shu1+1
姞	Ji2+1
姣	Jiao1+1,jiao1+1
姤	gou4+1
姥	lao3+8,lao5+4,mu3+2
姧	jian1+1
姨	yi2+27
姫	Ji1+1,ji1+1
姬	Ji1+8,ji1+34
姮	Heng2+1,heng2+1
姱	kua1+1
姵	pei4+1
姸	yan2+1
姹	cha4+3
姺	xian3+1
姻	yin1+12
姽	gui3+1
姿	zi1+27
娀	song1+1
威	Wei1+49,wei1+116
娂	hong2+1
娃	Wa2+1,wa2+38,wa5+15
娄	Lou2+9,lou2+8
娅	ya4+11
娆	rao2+2
娇	Jiao1+1,jiao1+34
娈	luan2+4
娉	ping1+2
娌	li3+1,li5+1
娑	suo1+5
娓	wei3+3
娘	Niang2+4,niang2+57,niang5+7
娚	nan2+1
娜	Na4+3,na4+25,nuo2+6
娟	juan1+4
娠	shen1+4
娣	di4+2
娥	E2+1,e2+4
娩	mian3+5,wan3+1
娭	ai1+2
娯	yu2+1
娱	yu2+10
娲	Wa1+1,wa1+2
娴	xian2+6
娵	ju1+1
娶	qu3+11
娸	qi2+1
娼	chang1+10
婀	e1+6
婆	Po2+3,po2+52,po5+2
婉	wan3+18
婊	biao3+7
婐	wo3+1
婕	jie2+1
婙	jing4+1
婚	Hun1+1,hun1+93
婞	xing4+1
婢	bi4+7
婤	zhou1+1
婥	chuo4+1
婧	jing4+1
婨	lun2+1
婪	lan2+5
婬	yin2+1
婮	ju1+1
婳	hua4+1
婴	Ying1+2,ying1+23
婵	chan2+3
婶	shen3+4,shen5+1
婷	ting2+6
婹	yao3+1
婺	Wu4+4,wu4+3
婼	chuo4+1
婽	jia3+1
婿	xu4+8,xu5+4
媁	wei2+1,wei3+1
媄	mei3+1
媅	dan1+1
媊	qian2+1
媏	duan1+1
媒	mei2+51
媕	an1+2
媖	ying1+1
媚	Mei4+1,mei4+21
媛	yuan2+5,yuan4+1
媞	ti2+1
媟	xie4+1
媠	duo4+1,tuo2+1
媢	mao4+1
媩	hu2+1
媪	ao3+1
媬	bao3+1
媭	xu1+1
媮	tou1+1
媲	pi4+2
媳	xi2+19
媵	ying4+2
媸	chi1+1
媺	mei3+1
媻	pan2+1
媾	gou4+6
嫁	jia4+26
嫂	sao3+13,sao5+1
嫄	yuan2+1
嫈	ying1+1
嫉	ji2+5
嫌	xian2+35
嫏	Lang2+2
嫐	nao3+1
嫑	biao2+1
嫒	ai4+1
嫔	pin2+3
嫕	yi4+1
嫖	piao2+8
嫘	Lei2+1,lei2+1
嫙	xuan2+1
嫚	Man4+1,man4+1
嫜	zhang1+1
嫠	li2+4
嫡	di2+5
嫣	yan1+5
嫦	Chang2+1,chang2+1
嫩	Nen4+4,nen4+18,nen5+1
嫪	Lao4+2,lao4+1
嫫	mo2+1
嫬	zhe1+1
嫭	hu4+1
嫮	hu4+1
嫱	qiang2+1
嫽	liao2+1
嬅	hua2+1
嬉	xi1+10
嬔	fu4+1
嬖	bi4+1
嬗	shan4+3
嬛	huan2+3,qiong2+1,xuan1+2
嬢	niang2+1
嬦	chou2+1
嬫	rong2+1
嬬	xu1+1
嬲	niao3+1
嬴	Ying2+2,ying2+1
嬷	ma1+1,mo2+2,mo5+1
嬹	xing4+1
嬿	yan4+1
孀	shuang1+9
孄	lan3+1
孅	xian1+1
孏	lan3+1
子	Zi3+18,zi3+616,zi5+1062
孑	jie2+19
孓	jue2+2
孔	Kong3+28,kong3+71
孕	yun4+31
孖	zi1+1
字	Zi4+6,zi4+368,zi5+2
存	Cun2+1,cun2+125
孙	Sun1+29,sun1+43
孚	fu2+6
孛	bei4+3
孜	zi1+42
孝	Xiao4+18,xiao4+31
孟	Meng4+34,meng4+5
孢	bao1+10
季	Ji4+8,ji4+54
孤	Gu1+2,gu1+63
孥	nu2+1
学	Xue2+66,xue2+903
孩	hai2+30
孪	luan2+2
孬	nao1+2
孭	mie1+1
孰	shu2+6
孱	can4+2,chan2+2
孳	zi1+6
孵	fu1+9
孶	zi1+1
孺	Ru2+1,ru2+4
孽	Nie4+1,nie4+17
宀	mian2+1
宁	Ning2+67,ning2+148,ning4+19
它	ta1+6
宄	gui3+2
宅	Zhai2+1,zhai2+27
宇	Yu3+6,yu3+33
守	Shou3+1,shou3+125
安	An1+168,an1+463
宊	jia1+1,tu2+1
宋	Song4+35,song4+5
完	Wan2+1,wan2+67
宍	rou4+1
宏	Hong2+5,hong2+26
宓	Mi4+1,mi4+1
宕	Dang4+2,dang4+10
宗	Zong1+14,zong1+98
官	Guan1+10,guan1+208
宙	Zhou4+2,zhou4+15
定	Ding4+27,ding4+407
宛	Wan3+3,Yuan1+1,wan3+9
宜	Yi2+43,yi2+40,yi5+5
宝	Bao3+49,bao3+128
实	Shi2+7,shi2+243,shi5+16
実	shi2+1
宠	chong3+24
审	shen3+86
客	Ke4+10,ke4+180
宣	Xuan1+30,xuan1+44
室	Shi4+5,shi4+132
宥	you4+2
宦	Huan4+1,huan4+10
宧	yi2+1
宨	tiao3+1
宩	shi3+1
宪	Xian4+6,xian4+21
宫	Gong1+17,gong1+85
宬	cheng2+1
宰	Zai3+3,zai3+18
害	hai4+115,hai5+2
宴	Yan4+1,yan4+27
宵	xiao1+15
家	Jia1+13,gu1+1,jia1+678,jia5+10
宸	chen2+1
容	Rong2+8,rong2+132
宽	Kuan1+8,kuan1+82
宾	Bin1+16,bin1+70
宿	Su4+17,su1+1,su4+58,xiu3+1,xiu4+11
寀	cai4+1
寁	zan3+1
寂	ji4+20
寄	ji4+53
寅	Yin2+1,yin2+11
密	Mi4+24,mi4+179,mi5+4
寇	Kou4+3,kou4+16
富	Fu4+45,fu4+100
寎	bing4+1
寐	Mei4+1,mei4+7
寒	Han2+7,han2+86
寓	yu4+13
寔	shi2+1
寖	jin4+1
寗	ning2+1
寘	zhi4+1
寙	yu3+1
寛	kuan1+1
寝	qin3+18
寞	mo4+4
察	Cha2+15,cha2+103
寡	Gua3+1,gua3+43
寤	wu4+2
寥	liao2+10
寨	Zhai4+1,zhai4+32
寪	Wei3+1
寮	Liao2+2,liao2+17
寰	huan2+6
寸	cun4+42,cun5+3
对	Dui4+8,dui4+312
寺	Si4+3,si4+42
